,path,audio,transcription,english_transcription,intent_class,lang_id,predicted_transcription,inference_time
318,/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~JOINT_ACCOUNT/response_31.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~JOINT_ACCOUNT/response_31.wav', 'array': array([0.        , 0.        , 0.00024414, ..., 0.00024414, 0.        ,
       0.        ]), 'sampling_rate': 8000}",is there an option in the app for a joint account that I could set up with my partner,is there an option in the app for a joint account that I could set up with my partner,11,2, Is there an option in the app for a joint account that I could set up with my partner?,1.1377382278442383
319,/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~JOINT_ACCOUNT/response_8.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~JOINT_ACCOUNT/response_8.wav', 'array': array([-0.00024414,  0.        ,  0.        , ...,  0.00024414,
        0.00048828,  0.00073242]), 'sampling_rate': 8000}",I am speaking to set up a joint account how should I go about this can you please help me with this,I am speaking to set up a joint account how should I go about this can you please help me with this,11,2, I am seeking to set up a joint account. How should I go about this? Can you please help me with this?,1.3408856391906738
320,/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~JOINT_ACCOUNT/response_33.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~JOINT_ACCOUNT/response_33.wav', 'array': array([ 0.        ,  0.        ,  0.        , ..., -0.00073242,
       -0.00097656, -0.00097656]), 'sampling_rate': 8000}",hi I'm sorry I'm out herself a drink account and if I could have a partner with this so yeah this figure out doctor,hi I'm sorry I'm out herself a drink account and if I could have a partner with this so yeah this figure out doctor,11,2," Hi, I'm requiring on how to set up a journey camp and if I could have a partner with it. So yeah, it's figuring out the option.",1.2418105602264404
321,/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~JOINT_ACCOUNT/response_32.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~JOINT_ACCOUNT/response_32.wav', 'array': array([ 0.        ,  0.        ,  0.        , ..., -0.00024414,
       -0.00024414, -0.00097656]), 'sampling_rate': 8000}",I am trying to set up a joint account online but I do not understand the steps can you please help me,I am trying to set up a joint account online but I do not understand the steps can you please help me,11,2, I am trying to set up a joint account online but I do not understand the steps. Can you please help me?,1.0502128601074219
322,/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~JOINT_ACCOUNT/response_26.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~JOINT_ACCOUNT/response_26.wav', 'array': array([0.00024414, 0.00024414, 0.        , ..., 0.        , 0.00024414,
       0.00024414]), 'sampling_rate': 8000}",I can't figure out how to create a joint account on the website where's the option for that,I can't figure out how to create a joint account on the website where's the option for that,11,2, I can't figure out how to create a joint account on the website. Where's the option for that?,0.9996283054351807
323,/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~JOINT_ACCOUNT/response_9.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~JOINT_ACCOUNT/response_9.wav', 'array': array([-0.00024414,  0.00024414,  0.        , ...,  0.        ,
        0.        ,  0.        ]), 'sampling_rate': 8000}",am I allowed to set up a joint account with anyone,am I allowed to set up a joint account with anyone,11,2, Am I allowed to set up a joint account with anyone?,0.8306629657745361
324,/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~BALANCE/response_4.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~BALANCE/response_4.wav', 'array': array([ 0.        ,  0.        ,  0.        , ...,  0.00073242,
       -0.00048828,  0.        ]), 'sampling_rate': 8000}",what is my current account balance,what is my current account balance,4,2, What is my current account balance?,0.700946569442749
325,/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~BALANCE/response_17.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~BALANCE/response_17.wav', 'array': array([-0.00024414,  0.        , -0.00024414, ...,  0.00195312,
        0.00146484,  0.00097656]), 'sampling_rate': 8000}",could you please check my account balance,could you please check my account balance,4,2, Could you please check my account balance?,0.7229204177856445
326,/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~BALANCE/response_16.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~BALANCE/response_16.wav', 'array': array([ 0.        ,  0.        ,  0.        , ..., -0.00024414,
       -0.00073242,  0.        ]), 'sampling_rate': 8000}",hi just coming so I can see my account balance please,hi just coming so I can see my account balance please,4,2," Hi, just calling so I could see my account balance please.",0.8213045597076416
327,/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~BALANCE/CA8afa39043e0ae1aa1c4bb8c933411b8e_2.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~BALANCE/CA8afa39043e0ae1aa1c4bb8c933411b8e_2.wav', 'array': array([0.        , 0.        , 0.        , ..., 0.00024414, 0.00024414,
       0.00024414]), 'sampling_rate': 8000}",hi I'm looking to get my account balance,hi I'm looking to get my account balance,4,2," Hi, I'm looking to get my account balance.",0.7827234268188477
328,/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~BALANCE/response_5.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~BALANCE/response_5.wav', 'array': array([ 0.        ,  0.        ,  0.        , ..., -0.00024414,
        0.        , -0.00024414]), 'sampling_rate': 8000}",bank account balance please,bank account balance please,4,2, Bank account balance please.,0.6614067554473877
329,/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~BALANCE/response_7.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~BALANCE/response_7.wav', 'array': array([-0.00024414,  0.        ,  0.        , ...,  0.        ,
        0.00024414,  0.00024414]), 'sampling_rate': 8000}",could I please see my current account balance,could I please see my current account balance,4,2, Could I please see my current account balance?,0.7456529140472412
330,/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~BALANCE/response_14.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~BALANCE/response_14.wav', 'array': array([ 0.        ,  0.        ,  0.        , ..., -0.00024414,
        0.        ,  0.00024414]), 'sampling_rate': 8000}",yes good afternoon could I please grab my account balance thank you,yes good afternoon could I please grab my account balance thank you,4,2," Yes, good afternoon. Could I please grab my account balance? Thank you.",0.8806045055389404
331,/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~BALANCE/response_28.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~BALANCE/response_28.wav', 'array': array([0.        , 0.00024414, 0.        , ..., 0.        , 0.        ,
       0.        ]), 'sampling_rate': 8000}",account balance,account balance,4,2, Account balance.,0.6330575942993164
332,/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~BALANCE/CAd3a9108c5cace09ee64a684a5d6075cc_1.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~BALANCE/CAd3a9108c5cace09ee64a684a5d6075cc_1.wav', 'array': array([ 0.00024414,  0.00024414, -0.00024414, ...,  0.        ,
        0.        ,  0.        ]), 'sampling_rate': 8000}",I would like to get my account balance,I would like to get my account balance,4,2, I would like to get my account balance.,0.8354837894439697
333,/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~BALANCE/response_29.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~BALANCE/response_29.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 8000}",hey there I'm I was just wondering if I could check my current account balance,hey there I'm I was just wondering if I could check my current account balance,4,2," Hey there, I was just wondering if I could check my current account balance.",1.0856518745422363
334,/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~BALANCE/response_6.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~BALANCE/response_6.wav', 'array': array([ 0.        ,  0.        ,  0.        , ..., -0.00024414,
        0.00146484,  0.00048828]), 'sampling_rate': 8000}",I just like an quiet at my account balance I'm trying to access it through it after just would like to know how much money I have in my account thanks very much,I just like an quiet at my account balance I'm trying to access it through it after just would like to know how much money I have in my account thanks very much,4,2, I would just like to inquire about my account balance. I'm trying to access it through an app and would like to know how much money I have in my account. Thank you very much.,1.3763084411621094
335,/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~BALANCE/response_2.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~BALANCE/response_2.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 8000}",show me my account balance,show me my account balance,4,2, Show me my account balance.,0.6793553829193115
336,/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~BALANCE/response_39.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~BALANCE/response_39.wav', 'array': array([ 0.00024414,  0.        ,  0.00024414, ..., -0.00073242,
       -0.00646973, -0.00402832]), 'sampling_rate': 8000}",hi I'm just calling about my account balance can you please show me my balance,hi I'm just calling about my account balance can you please show me my balance,4,2," Hi, I'm just calling about my account balance. Can you please show me my balance?",0.9434733390808105
337,/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~BALANCE/response_10.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~BALANCE/response_10.wav', 'array': array([-0.00024414,  0.        ,  0.00024414, ...,  0.00097656,
       -0.0012207 ,  0.00219727]), 'sampling_rate': 8000}",can you please show me my current account balance,can you please show me my current account balance,4,2, Can you please show me my current account balance?,0.762298583984375
338,/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~BALANCE/response_38.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~BALANCE/response_38.wav', 'array': array([ 0.00024414,  0.        ,  0.        , ...,  0.00024414,
       -0.00024414, -0.00024414]), 'sampling_rate': 8000}",hey I just want to know what's my current account balance at the moment,hey I just want to know what's my current account balance at the moment,4,2," Hey, I just want to know what's my current account balance at the moment?",0.8908741474151611
339,/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~BALANCE/response_3.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~BALANCE/response_3.wav', 'array': array([0.00024414, 0.        , 0.        , ..., 0.        , 0.00024414,
       0.00024414]), 'sampling_rate': 8000}",what is my account balance,what is my account balance,4,2, What is my account balance?,0.687880277633667
340,/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~BALANCE/response_12.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~BALANCE/response_12.wav', 'array': array([ 0.        ,  0.00024414,  0.        , ...,  0.00024414,
        0.        , -0.00024414]), 'sampling_rate': 8000}",what is my account balance,what is my account balance,4,2, What is my account balance?,0.6772370338439941
341,/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~BALANCE/response_13.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~BALANCE/response_13.wav', 'array': array([ 0.        ,  0.        ,  0.        , ..., -0.00024414,
       -0.00024414, -0.00024414]), 'sampling_rate': 8000}",I'm calling about my current account balance can you help me with that please,I'm calling about my current account balance can you help me with that please,4,2," Oh hi, I'm calling about my current account balance. Can you help me with that please?",0.9466547966003418
342,/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~BALANCE/CA8e6a842ffa76147c38366c88c7fb20a2_3.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~BALANCE/CA8e6a842ffa76147c38366c88c7fb20a2_3.wav', 'array': array([-0.00024414, -0.00024414, -0.00024414, ...,  0.00024414,
        0.00024414,  0.00024414]), 'sampling_rate': 8000}",account balance current account balance show me your account balance,account balance current account balance show me your account balance,4,2," The account balance, current account balance, show me your account balance.",0.8417348861694336
343,/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~BALANCE/CAa7e53ce5978f55a694d8405b5c502b29_5.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~BALANCE/CAa7e53ce5978f55a694d8405b5c502b29_5.wav', 'array': array([-0.00024414,  0.00024414,  0.00024414, ..., -0.00024414,
       -0.00024414, -0.00024414]), 'sampling_rate': 8000}",hi my name is Jeremy and I'm wondering if I can have a look at my account balance please,hi my name is Jeremy and I'm wondering if I can have a look at my account balance please,4,2," Hi, my name is Jeremy and I'm wondering if I can have a look at my account balance please.",1.0019822120666504
344,/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~BALANCE/CAc86e3ffe0ba65be92594045c182c8286_3.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~BALANCE/CAc86e3ffe0ba65be92594045c182c8286_3.wav', 'array': array([ 0.00024414,  0.00024414,  0.00024414, ...,  0.00024414,
        0.00024414, -0.00024414]), 'sampling_rate': 8000}",I'm calling to check my account balance on my savings account,I'm calling to check my account balance on my savings account,4,2, I'm calling to check my account balance on my savings account.,0.803215503692627
345,/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~BALANCE/CA6720102443abb4ecf468db81efdb8696_2.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~BALANCE/CA6720102443abb4ecf468db81efdb8696_2.wav', 'array': array([ 0.00024414,  0.00024414,  0.00024414, ..., -0.00024414,
        0.00024414,  0.00024414]), 'sampling_rate': 8000}",I want to check my current account balance,I want to check my current account balance,4,2, I want you to check my current account balance.,0.8532133102416992
346,/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~BALANCE/response_40.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~BALANCE/response_40.wav', 'array': array([ 0.00024414,  0.        ,  0.        , ..., -0.01696777,
       -0.01501465, -0.01599121]), 'sampling_rate': 8000}",show me my account balance please,show me my account balance please,4,2, Show me my account balance please.,0.7856321334838867
347,/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~BALANCE/response_42.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~BALANCE/response_42.wav', 'array': array([-0.00024414,  0.        ,  0.        , ...,  0.0012207 ,
        0.0012207 ,  0.00048828]), 'sampling_rate': 8000}",how do I see my account balance,how do I see my account balance,4,2, How do I see my account balance?,0.8865737915039062
348,/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~BALANCE/CA8b5235c5c4f15e54ca9916ce5814a023_4.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~BALANCE/CA8b5235c5c4f15e54ca9916ce5814a023_4.wav', 'array': array([-0.00024414,  0.00024414, -0.00024414, ...,  0.00024414,
        0.00024414,  0.00024414]), 'sampling_rate': 8000}",current account balance,current account balance,4,2, Check current account balance.,0.6723537445068359
349,/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~BALANCE/response_43.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~BALANCE/response_43.wav', 'array': array([-0.00024414,  0.        ,  0.        , ...,  0.00097656,
        0.00024414,  0.        ]), 'sampling_rate': 8000}",hello I'm just inquiring about my current bank balance could you tell me what my current account balance is showing,hello I'm just inquiring about my current bank balance could you tell me what my current account balance is showing,4,2," Hello, I'm just inquiring about my current bank balance. Could you tell me what my current account balance is showing?",1.0346505641937256
350,/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~BALANCE/CAbb5d4d39ba96d73c849a39afbeb9396f_2.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~BALANCE/CAbb5d4d39ba96d73c849a39afbeb9396f_2.wav', 'array': array([ 0.00024414,  0.        , -0.00024414, ..., -0.00024414,
       -0.00024414,  0.00024414]), 'sampling_rate': 8000}",oh hi I'm only better that I was just wanting to check my account balance my account with your with the bank please,oh hi I'm only better that I was just wanting to check my account balance my account with your with the bank please,4,2," Oh hi, my name's Andrea. I was just wanting to check my account balance for my account with you all with the bank please.",1.085226058959961
351,/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~BALANCE/response_44.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~BALANCE/response_44.wav', 'array': array([ 0.        ,  0.        ,  0.        , ..., -0.0012207 ,
       -0.00402832,  0.00500488]), 'sampling_rate': 8000}",hi are you able to show me my current account balance thank you very much,hi are you able to show me my current account balance thank you very much,4,2," Hi, are you able to show me my current account balance? Thank you very much.",0.9259614944458008
352,/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~BALANCE/response_45.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~BALANCE/response_45.wav', 'array': array([0.        , 0.        , 0.        , ..., 0.00024414, 0.        ,
       0.00024414]), 'sampling_rate': 8000}",I have to read the count you and I want to know what the account balances are for each account are you able to assist,I have to read the count you and I want to know what the account balances are for each account are you able to assist,4,2, I have three accounts with you and I want to know what the account balances for each account. Are you able to assist?,1.0441672801971436
353,/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~BALANCE/response_22.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~BALANCE/response_22.wav', 'array': array([ 0.00024414,  0.        ,  0.        , ..., -0.0012207 ,
        0.00024414,  0.00170898]), 'sampling_rate': 8000}",what is the balance of my account,what is the balance of my account,4,2, What is the balance of my camp?,0.7135865688323975
354,/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~BALANCE/response_36.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~BALANCE/response_36.wav', 'array': array([ 0.        ,  0.        ,  0.        , ...,  0.        ,
       -0.00024414,  0.00024414]), 'sampling_rate': 8000}",I just like to know how much money is in my account,I just like to know how much money is in my account,4,2, I'd just like to know how much money is in my account.,0.8307168483734131
355,/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~BALANCE/CA811af6457aeed8bb00411e2635e469cf_1.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~BALANCE/CA811af6457aeed8bb00411e2635e469cf_1.wav', 'array': array([ 0.00024414, -0.00024414, -0.00024414, ..., -0.00024414,
       -0.00024414, -0.00024414]), 'sampling_rate': 8000}",check account balance,check account balance,4,2, Check account balance.,0.6624112129211426
356,/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~BALANCE/response_37.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~BALANCE/response_37.wav', 'array': array([-0.00024414, -0.00024414, -0.00024414, ...,  0.00024414,
        0.        ,  0.00024414]), 'sampling_rate': 8000}",could you please tell me the balance of my account,could you please tell me the balance of my account,4,2, Could you please tell me the balance of my account?,0.7732975482940674
357,/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~BALANCE/response_23.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~BALANCE/response_23.wav', 'array': array([-0.00024414,  0.        ,  0.        , ...,  0.        ,
        0.        ,  0.        ]), 'sampling_rate': 8000}",I was wondering how I can view my account balance,I was wondering how I can view my account balance,4,2," Hi, I was wondering how I could view my account balance.",0.8155689239501953
358,/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~BALANCE/response_35.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~BALANCE/response_35.wav', 'array': array([ 0.        ,  0.        ,  0.        , ..., -0.00073242,
       -0.00097656, -0.00097656]), 'sampling_rate': 8000}",yeah hello I just wanted to find out what my current about account balances thank you,yeah hello I just wanted to find out what my current about account balances thank you,4,2," Yeah hello, I just wanted to find out what my current account balance is, thank you.",0.9221553802490234
359,/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~BALANCE/response_21.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~BALANCE/response_21.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 8000}",hello is this the bank I like to be informed of my current account balance I don't have the app so this is the easiest way for me to get my balance,hello is this the bank I like to be informed of my current account balance I don't have the app so this is the easiest way for me to get my balance,4,2," Hello, is this the bank? I'd like to be informed of my current account balance. I don't have the app so this is the easiest way for me to get my balance.",1.5423009395599365
360,/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~BALANCE/response_18.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~BALANCE/response_18.wav', 'array': array([ 0.        ,  0.        ,  0.        , ..., -0.00024414,
       -0.00024414, -0.00024414]), 'sampling_rate': 8000}",please show me my account balance,please show me my account balance,4,2, Please show me my account balance.,0.8232011795043945
361,/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~BALANCE/response_30.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~BALANCE/response_30.wav', 'array': array([-0.00024414,  0.        ,  0.        , ...,  0.        ,
        0.        ,  0.        ]), 'sampling_rate': 8000}",can you please show me my account balance,can you please show me my account balance,4,2, Can you please show me my account balance?,0.778031587600708
