path,audio,transcription,english_transcription,intent_class,lang_id,intent_class_interpret,file_format,sampling_rate_ori,duration,wav2vec_predicted,wav2vec_inference_time
/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~ABROAD/602ba9b0bb1e6d0fbce92134.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~ABROAD/602ba9b0bb1e6d0fbce92134.wav', 'array': array([0.00024414, 0.        , 0.00024414, ..., 0.01208496, 0.00146484,
       0.01037598]), 'sampling_rate': 8000}",hi I would like to know whether or not my credit card will work abroad on traveling abroad and want to know if I can use it,hi I would like to know whether or not my credit card will work abroad on traveling abroad and want to know if I can use it,0,4,abroad,wav,8000,7.253378684807256,I WOULD LIKE TO KNOW WHETHER OR NOT MY CREDIT CARGO WORK ABROAD OUR TRAVELLRS A BROAD AND ONE ANOTHER I CAN USE IT,I WOULD LIKE TO KNOW WHETHER OR NOT MY CREDIT CARGO WORK ABROAD OUR TRAVELLRS A BROAD AND ONE ANOTHER I CAN USE IT
/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~ABROAD/602bab47963e11ccd901cd87.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~ABROAD/602bab47963e11ccd901cd87.wav', 'array': array([ 0.        ,  0.00024414,  0.00024414, ..., -0.00146484,
       -0.00073242, -0.00024414]), 'sampling_rate': 8000}",sister card work abroad,sister card work abroad,0,4,abroad,wav,8000,6.3146485260770975,DOES THE KID WORK OF BROAD,DOES THE KID WORK OF BROAD
/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~ABROAD/602ba132bb1e6d0fbce91fe3.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~ABROAD/602ba132bb1e6d0fbce91fe3.wav', 'array': array([ 0.        ,  0.        , -0.00024414, ...,  0.        ,
        0.        ,  0.        ]), 'sampling_rate': 8000}",oh yes I'm going to Japan for a couple of weeks on vacation and I wanted to know if I can use my card,oh yes I'm going to Japan for a couple of weeks on vacation and I wanted to know if I can use my card,0,4,abroad,wav,8000,7.7653968253968255,OH YES I AM GOING TO JAPAN FOR A COUPLE OF WEEKS ON THE GATION AND I WANTED TO KNOW IF I CAN USE MY CARD,OH YES I AM GOING TO JAPAN FOR A COUPLE OF WEEKS ON THE GATION AND I WANTED TO KNOW IF I CAN USE MY CARD
/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~ABROAD/602baa5c963e11ccd901cd68.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~ABROAD/602baa5c963e11ccd901cd68.wav', 'array': array([ 0.        ,  0.        ,  0.        , ...,  0.        ,
        0.00024414, -0.00024414]), 'sampling_rate': 8000}",hello I am called because I want to ask about using my card in Nigeria I'll be going there in about 2 weeks and I just wanted to call to see if I needed anything to my account is there anything I need to do before using gift card in Nigeria thank you,hello I am called because I want to ask about using my card in Nigeria I'll be going there in about 2 weeks and I just wanted to call to see if I needed anything to my account is there anything I need to do before using gift card in Nigeria thank you,0,4,abroad,wav,8000,19.37065759637188,CWEW I I CALLED BECAUSE I WANT TO ASK ABOUT YOUSIN MYCHLORD IN NIGERIA I'M I'LL BE GOING THERE IN ABOUT TWO WEEKS AND I JUST WANTED TO CALL OF TO FEE IF I NEEDED TO IM CHANGE ANYTHINGS TO MY ACCOUNT IF THERE ANYTHING I NEED TO DO BEFORE YOU THINK THIS CORD A NIGERIA THANK YOU,CWEW I I CALLED BECAUSE I WANT TO ASK ABOUT YOUSIN MYCHLORD IN NIGERIA I'M I'LL BE GOING THERE IN ABOUT TWO WEEKS AND I JUST WANTED TO CALL OF TO FEE IF I NEEDED TO IM CHANGE ANYTHINGS TO MY ACCOUNT IF THERE ANYTHING I NEED TO DO BEFORE YOU THINK THIS CORD A NIGERIA THANK YOU
/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~ABROAD/602b9696963e11ccd901cb79.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~ABROAD/602b9696963e11ccd901cb79.wav', 'array': array([-0.00024414, -0.00024414,  0.        , ...,  0.00024414,
       -0.00024414, -0.00024414]), 'sampling_rate': 8000}",I need my card abroad can I pay for things I'm stamps hi yes I'm going on vacation for a few weeks and wanted to ask if I have to do it,I need my card abroad can I pay for things I'm stamps hi yes I'm going on vacation for a few weeks and wanted to ask if I have to do it,0,4,abroad,wav,8000,10.666666666666666,I NEED MY CARD ABROAD CAN I PAY FOR THINGS WHEN I'M IN JAPAN HI YES I'M GOING ON VACATION FOR A FEW WEEKS AND WANTED TO ASK IF I HAVE TO DO ANYTHING,I NEED MY CARD ABROAD CAN I PAY FOR THINGS WHEN I'M IN JAPAN HI YES I'M GOING ON VACATION FOR A FEW WEEKS AND WANTED TO ASK IF I HAVE TO DO ANYTHING
/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~ABROAD/602ba9dbbb1e6d0fbce9213c.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~ABROAD/602ba9dbbb1e6d0fbce9213c.wav', 'array': array([ 0.        ,  0.        ,  0.        , ..., -0.00244141,
       -0.00195312, -0.00268555]), 'sampling_rate': 8000}",going on vacation for a few weeks and wanted to ask,going on vacation for a few weeks and wanted to ask,0,4,abroad,wav,8000,5.632018140589569,A YES I'M GOING ON VACATION FOR A FEW WEEKS AND WANTED TO ASK IF I HAVE TO DO ANYTHING,A YES I'M GOING ON VACATION FOR A FEW WEEKS AND WANTED TO ASK IF I HAVE TO DO ANYTHING
/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~DIRECT_DEBIT/602ba71905f96973d6794467.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~DIRECT_DEBIT/602ba71905f96973d6794467.wav', 'array': array([0.        , 0.        , 0.        , ..., 0.00024414, 0.00146484,
       0.00170898]), 'sampling_rate': 8000}",I'm having trouble understanding what a direct debit is to provide through Clarity and information for me,I'm having trouble understanding what a direct debit is to provide through Clarity and information for me,8,4,direct_debit,wav,8000,8.874648526077097,UM I HAVING TROUBLE UNDERSTANDING WHAT A DIRECT JEBIT IS COULD YOU PROVIDE SOME CLARITY AND INFORMATION FOR ME,UM I HAVING TROUBLE UNDERSTANDING WHAT A DIRECT JEBIT IS COULD YOU PROVIDE SOME CLARITY AND INFORMATION FOR ME
/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~DIRECT_DEBIT/602bae8305f96973d67944fa.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~DIRECT_DEBIT/602bae8305f96973d67944fa.wav', 'array': array([ 0.        , -0.00024414,  0.        , ...,  0.00073242,
        0.00073242,  0.00073242]), 'sampling_rate': 8000}",how can I use a direct debit,how can I use a direct debit,8,4,direct_debit,wav,8000,5.034648526077097,HOW CAN I USE A DIRECT DUBET,HOW CAN I USE A DIRECT DUBET
/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~DIRECT_DEBIT/602b9c39963e11ccd901cbfb.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~DIRECT_DEBIT/602b9c39963e11ccd901cbfb.wav', 'array': array([-0.00024414,  0.        ,  0.        , ..., -0.00073242,
       -0.00048828, -0.00048828]), 'sampling_rate': 8000}",could you tell me about direct debit please,could you tell me about direct debit please,8,4,direct_debit,wav,8000,6.656009070294784,I COULD YOU TELL ME ABOUT DIRECT GABBITS PLEASE THANK M,I COULD YOU TELL ME ABOUT DIRECT GABBITS PLEASE THANK M
/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~DIRECT_DEBIT/602ba4d0963e11ccd901cc9f.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~DIRECT_DEBIT/602ba4d0963e11ccd901cc9f.wav', 'array': array([ 0.00024414,  0.        ,  0.        , ...,  0.00024414,
       -0.00317383, -0.00341797]), 'sampling_rate': 8000}",I see this thing called direct debits I don't know exactly what those are can you tell me about them,I see this thing called direct debits I don't know exactly what those are can you tell me about them,8,4,direct_debit,wav,8000,6.058639455782313,AH I SEE THE THING CALL DIRECT DEBITS I DON'T KNOW EXACTLY WHAT THOSE ARE CAN YOU TELL ME ABOUT THEM,AH I SEE THE THING CALL DIRECT DEBITS I DON'T KNOW EXACTLY WHAT THOSE ARE CAN YOU TELL ME ABOUT THEM
/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~DIRECT_DEBIT/602ba34b5f67b421554f63e0.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~DIRECT_DEBIT/602ba34b5f67b421554f63e0.wav', 'array': array([ 0.        ,  0.00024414, -0.00024414, ...,  0.        ,
        0.        ,  0.        ]), 'sampling_rate': 8000}",hi there I wanted to inquire about Black Sabbath and see how I want to tell me my direct debit,hi there I wanted to inquire about Black Sabbath and see how I want to tell me my direct debit,8,4,direct_debit,wav,8000,9.216009070294785,HERE HEITHER I WANTED TO INQUIRE ABOUT DIRECT ABBOTS AND TO SEE HOW I WANT TO SHOW ME MY DIRECT EBBOTS THANKS,HERE HEITHER I WANTED TO INQUIRE ABOUT DIRECT ABBOTS AND TO SEE HOW I WANT TO SHOW ME MY DIRECT EBBOTS THANKS
/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~DIRECT_DEBIT/602b99555f67b421554f637f.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~DIRECT_DEBIT/602b99555f67b421554f637f.wav', 'array': array([-0.00024414,  0.        ,  0.        , ..., -0.00048828,
        0.00073242,  0.00097656]), 'sampling_rate': 8000}",hello can you show me my direct debits please,hello can you show me my direct debits please,8,4,direct_debit,wav,8000,5.205396825396825,HELLO CAN YEU SHOW ME MY DIRECT DEBBITS PLEASE,HELLO CAN YEU SHOW ME MY DIRECT DEBBITS PLEASE
/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~DIRECT_DEBIT/602bad38bb1e6d0fbce921e8.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~DIRECT_DEBIT/602bad38bb1e6d0fbce921e8.wav', 'array': array([0.        , 0.        , 0.        , ..., 0.00024414, 0.00048828,
       0.        ]), 'sampling_rate': 8000}",what were my last five direct debit,what were my last five direct debit,8,4,direct_debit,wav,8000,4.608027210884353,WHAT WERE MY LAST FIVE DIRECT EBBOTS,WHAT WERE MY LAST FIVE DIRECT EBBOTS
/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~DIRECT_DEBIT/602ba309963e11ccd901cc6a.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~DIRECT_DEBIT/602ba309963e11ccd901cc6a.wav', 'array': array([ 0.        ,  0.00024414,  0.        , ...,  0.        ,
       -0.00024414, -0.00024414]), 'sampling_rate': 8000}",I would like to see my direct debit,I would like to see my direct debit,8,4,direct_debit,wav,8000,7.9360090702947845,HELLO OW LIKE A THEE MY DIRECT DABBIT,HELLO OW LIKE A THEE MY DIRECT DABBIT
/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~DIRECT_DEBIT/602babe8bb1e6d0fbce921b7.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~DIRECT_DEBIT/602babe8bb1e6d0fbce921b7.wav', 'array': array([ 0.        ,  0.        , -0.00024414, ...,  0.        ,
        0.        ,  0.        ]), 'sampling_rate': 8000}",can you tell me how I set up direct debit,can you tell me how I set up direct debit,8,4,direct_debit,wav,8000,13.738639455782312,HI CAN YOU TELL ME HOW I WOULD SET UP DIRECT DEVIT OR A RECURRING FAMENT THANKS,HI CAN YOU TELL ME HOW I WOULD SET UP DIRECT DEVIT OR A RECURRING FAMENT THANKS
/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~DIRECT_DEBIT/602badbd963e11ccd901cde8.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~DIRECT_DEBIT/602badbd963e11ccd901cde8.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 8000}",return to direct deposit,return to direct deposit,8,4,direct_debit,wav,8000,8.704036281179139,A TURN TO DIRECT DEPOSIT,A TURN TO DIRECT DEPOSIT
/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~DIRECT_DEBIT/602b9a8f963e11ccd901cbcf.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~DIRECT_DEBIT/602b9a8f963e11ccd901cbcf.wav', 'array': array([ 0.        ,  0.00024414,  0.        , ...,  0.00195312,
       -0.00317383,  0.00366211]), 'sampling_rate': 8000}",how do I set up direct debit,how do I set up direct debit,8,4,direct_debit,wav,8000,3.498639455782313,HOW DO YOU THOL THAT DIRECT OF IT,HOW DO YOU THOL THAT DIRECT OF IT
/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~DIRECT_DEBIT/602bac87bb1e6d0fbce921ca.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~DIRECT_DEBIT/602bac87bb1e6d0fbce921ca.wav', 'array': array([-0.00024414,  0.        ,  0.        , ...,  0.00048828,
        0.00024414,  0.00024414]), 'sampling_rate': 8000}",how do I set up a direct debit,how do I set up a direct debit,8,4,direct_debit,wav,8000,3.413378684807256,HOW DO I SET UP A DIRECT ABBIT,HOW DO I SET UP A DIRECT ABBIT
/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~DIRECT_DEBIT/602bab91bb1e6d0fbce921a3.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~DIRECT_DEBIT/602bab91bb1e6d0fbce921a3.wav', 'array': array([ 0.00024414, -0.00024414,  0.        , ...,  0.        ,
       -0.00024414,  0.00024414]), 'sampling_rate': 8000}",please show my direct debits,please show my direct debits,8,4,direct_debit,wav,8000,3.2426303854875282,PLEASE SHOW MY DIRECT EBITS,PLEASE SHOW MY DIRECT EBITS
/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~DIRECT_DEBIT/602ba448963e11ccd901cc8b.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~DIRECT_DEBIT/602ba448963e11ccd901cc8b.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 8000}",can you tell me about direct debit,can you tell me about direct debit,8,4,direct_debit,wav,8000,4.18140589569161,CAN YOU TELL ME ABOUT DIRECT DEBITS,CAN YOU TELL ME ABOUT DIRECT DEBITS
/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~DIRECT_DEBIT/602ba9a8bb1e6d0fbce92132.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~DIRECT_DEBIT/602ba9a8bb1e6d0fbce92132.wav', 'array': array([ 0.        ,  0.        , -0.00024414, ...,  0.00024414,
        0.00024414,  0.00024414]), 'sampling_rate': 8000}",I like to find out how to look at my direct debit,I like to find out how to look at my direct debit,8,4,direct_debit,wav,8000,4.922630385487528,I LIKE TO FIND OUT HOW TO LOOK AT MY DIRECT DEVETS,I LIKE TO FIND OUT HOW TO LOOK AT MY DIRECT DEVETS
/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~DIRECT_DEBIT/602b9cb2963e11ccd901cc03.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~DIRECT_DEBIT/602b9cb2963e11ccd901cc03.wav', 'array': array([-0.00024414,  0.        ,  0.        , ...,  0.        ,
       -0.00024414, -0.00024414]), 'sampling_rate': 8000}",hello is what day would you like debit far,hello is what day would you like debit far,8,4,direct_debit,wav,8000,4.3520181405895695,HULLO IS WONDERING WHAT DIRECT OF ITS ARE,HULLO IS WONDERING WHAT DIRECT OF ITS ARE
/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~DIRECT_DEBIT/602ba587bb1e6d0fbce9206d.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~DIRECT_DEBIT/602ba587bb1e6d0fbce9206d.wav', 'array': array([ 0.        ,  0.        ,  0.        , ..., -0.00024414,
       -0.00024414, -0.00024414]), 'sampling_rate': 8000}",how would I go about doing a direct debit,how would I go about doing a direct debit,8,4,direct_debit,wav,8000,5.38702947845805,HOW WOULD I GO ABOUT DOING ANY DIRECT TEATHER,HOW WOULD I GO ABOUT DOING ANY DIRECT TEATHER
/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~DIRECT_DEBIT/602baabbbb1e6d0fbce9216f.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~DIRECT_DEBIT/602baabbbb1e6d0fbce9216f.wav', 'array': array([-0.00024414,  0.00024414,  0.        , ...,  0.        ,
        0.        ,  0.        ]), 'sampling_rate': 8000}",I'd like to cancel a direct debit,I'd like to cancel a direct debit,8,4,direct_debit,wav,8000,4.010657596371882,I'D LIKE TO CAMFEL A DIRECT DEBBET,I'D LIKE TO CAMFEL A DIRECT DEBBET
/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~DIRECT_DEBIT/602ba6e8963e11ccd901cce4.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~DIRECT_DEBIT/602ba6e8963e11ccd901cce4.wav', 'array': array([ 0.        ,  0.        , -0.00024414, ..., -0.00048828,
       -0.00048828, -0.00048828]), 'sampling_rate': 8000}",I'd like to figure out how to set up direct deposit into my account,I'd like to figure out how to set up direct deposit into my account,8,4,direct_debit,wav,8000,5.205396825396825,I'D LIKE A FIGURE HOW TO SET UP DIRECT DEPOSIT INTO MY ACCOUNT,I'D LIKE A FIGURE HOW TO SET UP DIRECT DEPOSIT INTO MY ACCOUNT
/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~DIRECT_DEBIT/602baf6505f96973d6794515.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~DIRECT_DEBIT/602baf6505f96973d6794515.wav', 'array': array([ 0.        ,  0.        , -0.00024414, ...,  0.        ,
        0.00024414,  0.        ]), 'sampling_rate': 8000}",please show me to my direct debit,please show me to my direct debit,8,4,direct_debit,wav,8000,6.74140589569161,HULLO PLACE SHOW ME TO MY DIRECT DEBITS,HULLO PLACE SHOW ME TO MY DIRECT DEBITS
/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~DIRECT_DEBIT/602baeabbb1e6d0fbce9227b.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~DIRECT_DEBIT/602baeabbb1e6d0fbce9227b.wav', 'array': array([ 0.        ,  0.        ,  0.        , ..., -0.00219727,
       -0.00219727, -0.00244141]), 'sampling_rate': 8000}",I would like to inquire about direct debit,I would like to inquire about direct debit,8,4,direct_debit,wav,8000,3.498639455782313,WOULD LIKE TO INQUIRE ABOUT DIRECT DEBETS,WOULD LIKE TO INQUIRE ABOUT DIRECT DEBETS
/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~DIRECT_DEBIT/602ba7da05f96973d679447e.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~DIRECT_DEBIT/602ba7da05f96973d679447e.wav', 'array': array([ 0.        ,  0.        , -0.00024414, ...,  0.00048828,
        0.00024414,  0.        ]), 'sampling_rate': 8000}",I have a question about my direct debits can you give me more information,I have a question about my direct debits can you give me more information,8,4,direct_debit,wav,8000,6.4,I HAVE A QUESTION ABOUT MY DIRECT DEBBOT CAN YOU GIVE ME MORE INFORMATION,I HAVE A QUESTION ABOUT MY DIRECT DEBBOT CAN YOU GIVE ME MORE INFORMATION
/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~DIRECT_DEBIT/602ba1b605f96973d6794404.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~DIRECT_DEBIT/602ba1b605f96973d6794404.wav', 'array': array([ 0.        ,  0.        ,  0.        , ..., -0.00195312,
       -0.00341797, -0.00402832]), 'sampling_rate': 8000}",hi I'm calling about direct debit can you tell me what those are exactly and how how they are used,hi I'm calling about direct debit can you tell me what those are exactly and how how they are used,8,4,direct_debit,wav,8000,11.349387755102041,AY I'M CLONG ABOUT DIRECT DABBETS CAN YOU TELL ME WHAT THOSE ARE EXACTLY AND HOW HOW THEY ARE USED,AY I'M CLONG ABOUT DIRECT DABBETS CAN YOU TELL ME WHAT THOSE ARE EXACTLY AND HOW HOW THEY ARE USED
/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~DIRECT_DEBIT/602ba9cc5f67b421554f645a.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~DIRECT_DEBIT/602ba9cc5f67b421554f645a.wav', 'array': array([ 0.        ,  0.00024414,  0.00024414, ..., -0.00048828,
       -0.00048828,  0.00024414]), 'sampling_rate': 8000}",hello I'm going to see if I would want to give me direct debit to my account,hello I'm going to see if I would want to give me direct debit to my account,8,4,direct_debit,wav,8000,19.87628117913832,HALLO I AM CALLING CAUSE I WAS WONDERING AT THY HAV ANY DIRECT DEBIT ON MY ACCOUNT OH O CA I HAVE SO I WOULD LIKE TO RETURN DEM O CA YES YES ACCEPT THANK YOU BY,HALLO I AM CALLING CAUSE I WAS WONDERING AT THY HAV ANY DIRECT DEBIT ON MY ACCOUNT OH O CA I HAVE SO I WOULD LIKE TO RETURN DEM O CA YES YES ACCEPT THANK YOU BY
/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~DIRECT_DEBIT/602baf6d963e11ccd901ce44.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~DIRECT_DEBIT/602baf6d963e11ccd901ce44.wav', 'array': array([ 0.00024414,  0.        ,  0.        , ...,  0.        ,
       -0.00048828, -0.00048828]), 'sampling_rate': 8000}",direct debit,direct debit,8,4,direct_debit,wav,8000,4.365396825396825,WIH DIRECT DABIT,WIH DIRECT DABIT
/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~DIRECT_DEBIT/602bac5f5f67b421554f6481.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~DIRECT_DEBIT/602bac5f5f67b421554f6481.wav', 'array': array([0.        , 0.        , 0.        , ..., 0.00024414, 0.00024414,
       0.00024414]), 'sampling_rate': 8000}",I would like to make a direct deposit,I would like to make a direct deposit,8,4,direct_debit,wav,8000,4.949387755102041,I WOULD LIKE TO MAKE A DIRECT APPOZZLE,I WOULD LIKE TO MAKE A DIRECT APPOZZLE
